"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"767",767,"08/12/2021 12:58:49",35.65,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"768",768,"08/12/2021 13:58:49",35.73,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"769",769,"08/12/2021 14:58:49",38.09,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"770",770,"08/12/2021 15:58:49",37.23,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"771",771,"08/12/2021 16:58:49",34.49,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"772",772,"08/12/2021 17:58:49",31.53,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"773",773,"08/12/2021 18:58:49",20.55,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"774",774,"08/12/2021 19:58:49",20.76,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"775",775,"08/12/2021 20:58:49",20.63,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"776",776,"08/12/2021 21:58:49",20.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"777",777,"08/12/2021 22:58:49",20.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"778",778,"08/12/2021 23:58:49",19.13,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"779",779,"08/13/2021 00:58:49",19.82,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"780",780,"08/13/2021 01:58:49",20.12,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"781",781,"08/13/2021 02:58:49",20.76,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"782",782,"08/13/2021 03:58:49",19.82,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"783",783,"08/13/2021 04:58:49",19.22,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"784",784,"08/13/2021 05:58:49",19.22,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"785",785,"08/13/2021 06:58:49",20.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"786",786,"08/13/2021 07:58:49",22.43,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"787",787,"08/13/2021 08:58:49",28.01,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"788",788,"08/13/2021 09:58:49",31.19,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"789",789,"08/13/2021 10:58:49",31.44,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"790",790,"08/13/2021 11:58:49",33.37,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"791",791,"08/13/2021 12:58:49",34.66,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"792",792,"08/13/2021 13:58:49",37.02,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"793",793,"08/13/2021 14:58:49",38.86,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"794",794,"08/13/2021 15:58:49",35.48,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"795",795,"08/13/2021 16:58:49",35.65,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"796",796,"08/13/2021 17:58:49",33.89,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"797",797,"08/13/2021 18:58:49",27.54,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"798",798,"08/13/2021 19:58:49",24.19,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"799",799,"08/13/2021 20:58:49",22.56,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"800",800,"08/13/2021 21:58:49",21.92,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"801",801,"08/13/2021 22:58:49",21.79,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"802",802,"08/13/2021 23:58:49",21.36,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"803",803,"08/14/2021 00:58:49",21.36,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"804",804,"08/14/2021 01:58:49",20.72,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"805",805,"08/14/2021 02:58:49",20.2,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"806",806,"08/14/2021 03:58:49",20.42,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"807",807,"08/14/2021 04:58:49",20.68,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"808",808,"08/14/2021 05:58:49",20.33,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"809",809,"08/14/2021 06:58:49",20.93,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"810",810,"08/14/2021 07:58:49",22.95,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"811",811,"08/14/2021 08:58:49",28.78,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"812",812,"08/14/2021 09:58:49",28.27,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"813",813,"08/14/2021 10:58:49",26.42,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"814",814,"08/14/2021 11:58:49",25.91,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"815",815,"08/14/2021 12:58:49",30.97,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"816",816,"08/14/2021 13:58:49",34.4,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"817",817,"08/14/2021 14:58:49",35.65,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"818",818,"08/14/2021 15:58:49",34.92,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"819",819,"08/14/2021 16:58:49",31.83,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"820",820,"08/14/2021 17:58:49",31.49,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"821",821,"08/14/2021 18:58:49",23.59,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"822",822,"08/14/2021 19:58:49",20.29,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"823",823,"08/14/2021 20:58:49",17.72,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"824",824,"08/14/2021 21:58:49",16.6,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"825",825,"08/14/2021 22:58:49",16.77,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"826",826,"08/14/2021 23:58:49",16,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"827",827,"08/15/2021 00:58:49",16.34,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"828",828,"08/15/2021 01:58:49",16.69,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"829",829,"08/15/2021 02:58:49",16.04,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"830",830,"08/15/2021 03:58:49",15.14,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"831",831,"08/15/2021 04:58:49",15.27,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"832",832,"08/15/2021 05:58:49",14.97,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"833",833,"08/15/2021 06:58:49",15.36,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"834",834,"08/15/2021 07:58:49",16.13,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"835",835,"08/15/2021 08:58:49",23.38,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"836",836,"08/15/2021 09:58:49",26.25,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"837",837,"08/15/2021 10:58:49",27.15,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"838",838,"08/15/2021 11:58:49",28.35,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"839",839,"08/15/2021 12:58:49",29.81,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"840",840,"08/15/2021 13:58:49",31.1,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"841",841,"08/15/2021 14:58:49",32.64,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"842",842,"08/15/2021 15:58:49",31.44,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"843",843,"08/15/2021 16:58:49",29.64,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"844",844,"08/15/2021 17:58:49",27.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"845",845,"08/15/2021 18:58:49",18.19,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"846",846,"08/15/2021 19:58:49",15.36,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"847",847,"08/15/2021 20:58:49",15.06,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"848",848,"08/15/2021 21:58:49",16.21,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"849",849,"08/15/2021 22:58:49",17.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"850",850,"08/15/2021 23:58:49",16.43,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"851",851,"08/16/2021 00:58:49",15.61,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"852",852,"08/16/2021 01:58:49",14.41,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"853",853,"08/16/2021 02:58:49",13.47,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"854",854,"08/16/2021 03:58:49",14.11,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"855",855,"08/16/2021 04:58:49",14.37,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"856",856,"08/16/2021 05:58:49",13.9,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"857",857,"08/16/2021 06:58:49",15.1,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"858",858,"08/16/2021 07:58:49",16.6,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"859",859,"08/16/2021 08:58:49",19.9,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"860",860,"08/16/2021 09:58:49",25.35,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"861",861,"08/16/2021 10:58:49",28.27,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"862",862,"08/16/2021 11:58:49",28.7,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"863",863,"08/16/2021 12:58:49",31.44,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"864",864,"08/16/2021 13:58:49",30.54,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"865",865,"08/16/2021 14:58:49",31.4,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"866",866,"08/16/2021 15:58:49",30.28,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"867",867,"08/16/2021 16:58:49",30.63,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"868",868,"08/16/2021 17:58:49",26.51,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"869",869,"08/16/2021 18:58:49",20.5,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"870",870,"08/16/2021 19:58:49",16.51,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"871",871,"08/16/2021 20:58:49",14.88,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"872",872,"08/16/2021 21:58:49",14.5,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"873",873,"08/16/2021 22:58:49",14.11,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"874",874,"08/16/2021 23:58:49",13.77,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"875",875,"08/17/2021 00:58:49",13.43,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"876",876,"08/17/2021 01:58:49",13.6,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"877",877,"08/17/2021 02:58:49",13.43,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"878",878,"08/17/2021 03:58:49",13.6,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"879",879,"08/17/2021 04:58:49",14.03,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"880",880,"08/17/2021 05:58:49",14.8,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"881",881,"08/17/2021 06:58:49",16.9,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"882",882,"08/17/2021 07:58:49",19.69,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"883",883,"08/17/2021 08:58:49",23.76,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"884",884,"08/17/2021 09:58:49",29.6,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"885",885,"08/17/2021 10:58:49",29.21,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"886",886,"08/17/2021 11:58:49",29.3,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"887",887,"08/17/2021 12:58:49",29.13,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"888",888,"08/17/2021 13:58:49",30.2,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"889",889,"08/17/2021 14:58:49",27.88,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"890",890,"08/17/2021 15:58:49",29.86,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"891",891,"08/17/2021 16:58:49",28.44,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"892",892,"08/17/2021 17:58:49",24.75,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"893",893,"08/17/2021 18:58:49",22.78,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"894",894,"08/17/2021 19:58:49",20.16,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"895",895,"08/17/2021 20:58:49",18.62,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"896",896,"08/17/2021 21:58:49",17.37,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"897",897,"08/17/2021 22:58:49",18.23,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"898",898,"08/17/2021 23:58:49",17.41,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"899",899,"08/18/2021 00:58:49",17.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"900",900,"08/18/2021 01:58:49",17.33,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"901",901,"08/18/2021 02:58:49",17.63,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"902",902,"08/18/2021 03:58:49",17.24,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"903",903,"08/18/2021 04:58:49",17.41,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"904",904,"08/18/2021 05:58:49",17.2,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"905",905,"08/18/2021 06:58:49",17.37,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"906",906,"08/18/2021 07:58:49",20.46,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"907",907,"08/18/2021 08:58:49",26.81,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"908",908,"08/18/2021 09:58:49",28.23,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"909",909,"08/18/2021 10:58:49",31.57,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"910",910,"08/18/2021 11:58:49",30.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"911",911,"08/18/2021 12:58:49",29.04,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"912",912,"08/18/2021 13:58:49",31.7,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"913",913,"08/18/2021 14:58:49",30.8,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"914",914,"08/18/2021 15:58:49",29.56,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"915",915,"08/18/2021 16:58:49",27.71,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"916",916,"08/18/2021 17:58:49",26.12,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"917",917,"08/18/2021 18:58:49",24.49,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"918",918,"08/18/2021 19:58:49",20.93,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"919",919,"08/18/2021 20:58:49",18.74,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"920",920,"08/18/2021 21:58:49",18.02,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"921",921,"08/18/2021 22:58:49",17.37,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"922",922,"08/18/2021 23:58:49",17.93,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"923",923,"08/19/2021 00:58:49",19,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"924",924,"08/19/2021 01:58:49",19.35,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"925",925,"08/19/2021 02:58:49",19.9,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"926",926,"08/19/2021 03:58:49",20.29,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"927",927,"08/19/2021 04:58:49",20.59,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"928",928,"08/19/2021 05:58:49",21.06,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"929",929,"08/19/2021 06:58:49",21.49,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"930",930,"08/19/2021 07:58:49",22.22,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"931",931,"08/19/2021 08:58:49",21.62,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"932",932,"08/19/2021 09:58:49",21.83,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"933",933,"08/19/2021 10:58:49",25.01,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"934",934,"08/19/2021 11:58:49",26.47,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"935",935,"08/19/2021 12:58:49",26.04,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"936",936,"08/19/2021 13:58:49",26.47,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"937",937,"08/19/2021 14:58:49",23.64,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"938",938,"08/19/2021 15:58:49",23.55,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"939",939,"08/19/2021 16:58:49",24.36,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"940",940,"08/19/2021 17:58:49",24.58,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"941",941,"08/19/2021 18:58:49",23.29,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"942",942,"08/19/2021 19:58:49",22.56,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"943",943,"08/19/2021 20:58:49",22.22,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"944",944,"08/19/2021 21:58:49",21.83,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"945",945,"08/19/2021 22:58:49",21.32,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"946",946,"08/19/2021 23:58:49",21.96,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"947",947,"08/20/2021 00:58:49",21.32,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"948",948,"08/20/2021 01:58:49",21.02,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"949",949,"08/20/2021 02:58:49",20.72,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"950",950,"08/20/2021 03:58:49",20.37,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"951",951,"08/20/2021 04:58:49",20.03,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"952",952,"08/20/2021 05:58:49",20.03,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"953",953,"08/20/2021 06:58:49",21.23,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"954",954,"08/20/2021 07:58:49",22.39,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"955",955,"08/20/2021 08:58:49",24.02,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"956",956,"08/20/2021 09:58:49",24.66,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"957",957,"08/20/2021 10:58:49",25.48,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"958",958,"08/20/2021 11:58:49",24.19,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"959",959,"08/20/2021 12:58:49",26.77,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"960",960,"08/20/2021 13:58:49",26.77,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"961",961,"08/20/2021 14:58:49",27.88,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"962",962,"08/20/2021 15:58:49",27.54,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"963",963,"08/20/2021 16:58:49",26.34,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"964",964,"08/20/2021 17:58:49",26.64,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"965",965,"08/20/2021 18:58:49",22.78,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"966",966,"08/20/2021 19:58:49",22.61,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"967",967,"08/20/2021 20:58:49",22.05,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"968",968,"08/20/2021 21:58:49",22.05,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"969",969,"08/20/2021 22:58:49",21.75,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"970",970,"08/20/2021 23:58:49",21.92,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"971",971,"08/21/2021 00:58:49",21.19,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"972",972,"08/21/2021 01:58:49",21.28,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"973",973,"08/21/2021 02:58:49",20.8,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"974",974,"08/21/2021 03:58:49",19.99,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"975",975,"08/21/2021 04:58:49",19.35,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"976",976,"08/21/2021 05:58:49",18.66,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"977",977,"08/21/2021 06:58:49",19,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"978",978,"08/21/2021 07:58:49",21.1,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"979",979,"08/21/2021 08:58:49",28.4,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"980",980,"08/21/2021 09:58:49",29.34,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"981",981,"08/21/2021 10:58:49",29.64,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"982",982,"08/21/2021 11:58:49",28.95,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"983",983,"08/21/2021 12:58:49",33.16,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"984",984,"08/21/2021 13:58:49",32.99,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"985",985,"08/21/2021 14:58:49",33.25,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"986",986,"08/21/2021 15:58:49",34.36,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"987",987,"08/21/2021 16:58:49",31.96,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"988",988,"08/21/2021 17:58:49",28.18,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"989",989,"08/21/2021 18:58:49",25.14,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"990",990,"08/21/2021 19:58:49",21.75,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"991",991,"08/21/2021 20:58:49",20.89,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"992",992,"08/21/2021 21:58:49",20.33,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"993",993,"08/21/2021 22:58:49",20.03,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"994",994,"08/21/2021 23:58:49",21.23,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"995",995,"08/22/2021 00:58:49",21.92,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"996",996,"08/22/2021 01:58:49",22.01,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"997",997,"08/22/2021 02:58:49",21.83,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"998",998,"08/22/2021 03:58:49",21.49,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"999",999,"08/22/2021 04:58:49",21.49,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1000",1000,"08/22/2021 05:58:49",21.06,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1001",1001,"08/22/2021 06:58:49",20.8,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1002",1002,"08/22/2021 07:58:49",20.8,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1003",1003,"08/22/2021 08:58:49",21.23,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1004",1004,"08/22/2021 09:58:49",21.02,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1005",1005,"08/22/2021 10:58:49",20.16,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1006",1006,"08/22/2021 11:58:49",19.95,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1007",1007,"08/22/2021 12:58:49",20.07,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1008",1008,"08/22/2021 13:58:49",20.33,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1009",1009,"08/22/2021 14:58:49",21.45,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1010",1010,"08/22/2021 15:58:49",21.45,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1011",1011,"08/22/2021 16:58:49",21.32,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1012",1012,"08/22/2021 17:58:49",21.32,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1013",1013,"08/22/2021 18:58:49",21.1,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1014",1014,"08/22/2021 19:58:49",21.02,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1015",1015,"08/22/2021 20:58:49",21.02,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1016",1016,"08/22/2021 21:58:49",20.85,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1017",1017,"08/22/2021 22:58:49",20.5,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1018",1018,"08/22/2021 23:58:49",20.12,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1019",1019,"08/23/2021 00:58:49",19.77,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1020",1020,"08/23/2021 01:58:49",20.16,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1021",1021,"08/23/2021 02:58:49",20.46,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1022",1022,"08/23/2021 03:58:49",20.55,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1023",1023,"08/23/2021 04:58:49",20.37,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1024",1024,"08/23/2021 05:58:49",20.42,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1025",1025,"08/23/2021 06:58:49",20.85,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1026",1026,"08/23/2021 07:58:49",21.7,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1027",1027,"08/23/2021 08:58:49",23.89,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1028",1028,"08/23/2021 09:58:49",25.87,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1029",1029,"08/23/2021 10:58:49",27.11,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1030",1030,"08/23/2021 11:58:49",25.57,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1031",1031,"08/23/2021 12:58:49",23.16,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1032",1032,"08/23/2021 13:58:49",22.61,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1033",1033,"08/23/2021 14:58:49",21.88,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1034",1034,"08/23/2021 15:58:49",21.58,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1035",1035,"08/23/2021 16:58:49",21.36,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1036",1036,"08/23/2021 17:58:49",21.75,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1037",1037,"08/23/2021 18:58:49",21.28,"YF","UP","S_UPS_H1_40",40,"Herbivore"
"1038",1038,"08/23/2021 19:58:49",21.15,"YF","UP","S_UPS_H1_40",40,"Herbivore"
