"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"825",825,"09/11/2021 17:12:56",26.55,"UP","UP","S_UPH_V1_20",20,"Veg"
"826",826,"09/11/2021 18:12:56",24.45,"UP","UP","S_UPH_V1_20",20,"Veg"
"827",827,"09/11/2021 19:12:56",17.41,"UP","UP","S_UPH_V1_20",20,"Veg"
"828",828,"09/11/2021 20:12:56",14.88,"UP","UP","S_UPH_V1_20",20,"Veg"
"829",829,"09/11/2021 21:12:56",14.33,"UP","UP","S_UPH_V1_20",20,"Veg"
"830",830,"09/11/2021 22:12:56",14.28,"UP","UP","S_UPH_V1_20",20,"Veg"
"831",831,"09/11/2021 23:12:56",14.15,"UP","UP","S_UPH_V1_20",20,"Veg"
"832",832,"09/12/2021 00:12:56",15.23,"UP","UP","S_UPH_V1_20",20,"Veg"
"833",833,"09/12/2021 01:12:56",15.23,"UP","UP","S_UPH_V1_20",20,"Veg"
"834",834,"09/12/2021 02:12:56",15.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"835",835,"09/12/2021 03:12:56",16.13,"UP","UP","S_UPH_V1_20",20,"Veg"
"836",836,"09/12/2021 04:12:56",15.91,"UP","UP","S_UPH_V1_20",20,"Veg"
"837",837,"09/12/2021 05:12:56",15.66,"UP","UP","S_UPH_V1_20",20,"Veg"
"838",838,"09/12/2021 06:12:56",15.1,"UP","UP","S_UPH_V1_20",20,"Veg"
"839",839,"09/12/2021 07:12:56",15.91,"UP","UP","S_UPH_V1_20",20,"Veg"
"840",840,"09/12/2021 08:12:56",17.54,"UP","UP","S_UPH_V1_20",20,"Veg"
"841",841,"09/12/2021 09:12:56",21.62,"UP","UP","S_UPH_V1_20",20,"Veg"
"842",842,"09/12/2021 10:12:56",22.13,"UP","UP","S_UPH_V1_20",20,"Veg"
"843",843,"09/12/2021 11:12:56",20.8,"UP","UP","S_UPH_V1_20",20,"Veg"
"844",844,"09/12/2021 12:12:56",21.19,"UP","UP","S_UPH_V1_20",20,"Veg"
"845",845,"09/12/2021 13:12:56",27.97,"UP","UP","S_UPH_V1_20",20,"Veg"
"846",846,"09/12/2021 14:12:56",21.7,"UP","UP","S_UPH_V1_20",20,"Veg"
"847",847,"09/12/2021 15:12:56",23.25,"UP","UP","S_UPH_V1_20",20,"Veg"
"848",848,"09/12/2021 16:12:56",29.3,"UP","UP","S_UPH_V1_20",20,"Veg"
"849",849,"09/12/2021 17:12:56",28.53,"UP","UP","S_UPH_V1_20",20,"Veg"
"850",850,"09/12/2021 18:12:56",21.92,"UP","UP","S_UPH_V1_20",20,"Veg"
"851",851,"09/12/2021 19:12:56",20.46,"UP","UP","S_UPH_V1_20",20,"Veg"
"852",852,"09/12/2021 20:12:56",18.19,"UP","UP","S_UPH_V1_20",20,"Veg"
"853",853,"09/12/2021 21:12:56",15.91,"UP","UP","S_UPH_V1_20",20,"Veg"
"854",854,"09/12/2021 22:12:56",16.64,"UP","UP","S_UPH_V1_20",20,"Veg"
"855",855,"09/12/2021 23:12:56",16.21,"UP","UP","S_UPH_V1_20",20,"Veg"
"856",856,"09/13/2021 00:12:56",15.91,"UP","UP","S_UPH_V1_20",20,"Veg"
"857",857,"09/13/2021 01:12:56",14.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"858",858,"09/13/2021 02:12:56",14.37,"UP","UP","S_UPH_V1_20",20,"Veg"
"859",859,"09/13/2021 03:12:56",14.37,"UP","UP","S_UPH_V1_20",20,"Veg"
"860",860,"09/13/2021 04:12:56",14.37,"UP","UP","S_UPH_V1_20",20,"Veg"
"861",861,"09/13/2021 05:12:56",13.98,"UP","UP","S_UPH_V1_20",20,"Veg"
"862",862,"09/13/2021 06:12:56",14.07,"UP","UP","S_UPH_V1_20",20,"Veg"
"863",863,"09/13/2021 07:12:56",13.6,"UP","UP","S_UPH_V1_20",20,"Veg"
"864",864,"09/13/2021 08:12:56",16.17,"UP","UP","S_UPH_V1_20",20,"Veg"
"865",865,"09/13/2021 09:12:56",21.02,"UP","UP","S_UPH_V1_20",20,"Veg"
"866",866,"09/13/2021 10:12:56",22.73,"UP","UP","S_UPH_V1_20",20,"Veg"
"867",867,"09/13/2021 11:12:56",25.74,"UP","UP","S_UPH_V1_20",20,"Veg"
"868",868,"09/13/2021 12:12:56",24.32,"UP","UP","S_UPH_V1_20",20,"Veg"
"869",869,"09/13/2021 13:12:56",26.81,"UP","UP","S_UPH_V1_20",20,"Veg"
"870",870,"09/13/2021 14:12:56",28.01,"UP","UP","S_UPH_V1_20",20,"Veg"
"871",871,"09/13/2021 15:12:56",30.24,"UP","UP","S_UPH_V1_20",20,"Veg"
"872",872,"09/13/2021 16:12:56",27.93,"UP","UP","S_UPH_V1_20",20,"Veg"
"873",873,"09/13/2021 17:12:56",24.71,"UP","UP","S_UPH_V1_20",20,"Veg"
"874",874,"09/13/2021 18:12:56",22.69,"UP","UP","S_UPH_V1_20",20,"Veg"
"875",875,"09/13/2021 19:12:56",17.03,"UP","UP","S_UPH_V1_20",20,"Veg"
"876",876,"09/13/2021 20:12:56",14.28,"UP","UP","S_UPH_V1_20",20,"Veg"
"877",877,"09/13/2021 21:12:56",12.74,"UP","UP","S_UPH_V1_20",20,"Veg"
"878",878,"09/13/2021 22:12:56",12.18,"UP","UP","S_UPH_V1_20",20,"Veg"
"879",879,"09/13/2021 23:12:56",11.97,"UP","UP","S_UPH_V1_20",20,"Veg"
"880",880,"09/14/2021 00:12:56",11.32,"UP","UP","S_UPH_V1_20",20,"Veg"
"881",881,"09/14/2021 01:12:56",11.71,"UP","UP","S_UPH_V1_20",20,"Veg"
"882",882,"09/14/2021 02:12:56",10.94,"UP","UP","S_UPH_V1_20",20,"Veg"
"883",883,"09/14/2021 03:12:56",10.89,"UP","UP","S_UPH_V1_20",20,"Veg"
"884",884,"09/14/2021 04:12:56",10.04,"UP","UP","S_UPH_V1_20",20,"Veg"
"885",885,"09/14/2021 05:12:56",9.22,"UP","UP","S_UPH_V1_20",20,"Veg"
"886",886,"09/14/2021 06:12:56",8.66,"UP","UP","S_UPH_V1_20",20,"Veg"
"887",887,"09/14/2021 07:12:56",9.09,"UP","UP","S_UPH_V1_20",20,"Veg"
"888",888,"09/14/2021 08:12:56",13.81,"UP","UP","S_UPH_V1_20",20,"Veg"
"889",889,"09/14/2021 09:12:56",18.7,"UP","UP","S_UPH_V1_20",20,"Veg"
"890",890,"09/14/2021 10:12:56",21.36,"UP","UP","S_UPH_V1_20",20,"Veg"
"891",891,"09/14/2021 11:12:56",24.75,"UP","UP","S_UPH_V1_20",20,"Veg"
"892",892,"09/14/2021 12:12:56",24.71,"UP","UP","S_UPH_V1_20",20,"Veg"
"893",893,"09/14/2021 13:12:56",27.07,"UP","UP","S_UPH_V1_20",20,"Veg"
"894",894,"09/14/2021 14:12:56",28.05,"UP","UP","S_UPH_V1_20",20,"Veg"
"895",895,"09/14/2021 15:12:56",31.83,"UP","UP","S_UPH_V1_20",20,"Veg"
"896",896,"09/14/2021 16:12:56",24.97,"UP","UP","S_UPH_V1_20",20,"Veg"
"897",897,"09/14/2021 17:12:56",24.58,"UP","UP","S_UPH_V1_20",20,"Veg"
"898",898,"09/14/2021 18:12:56",21.06,"UP","UP","S_UPH_V1_20",20,"Veg"
"899",899,"09/14/2021 19:12:56",17.89,"UP","UP","S_UPH_V1_20",20,"Veg"
"900",900,"09/14/2021 20:12:56",17.11,"UP","UP","S_UPH_V1_20",20,"Veg"
"901",901,"09/14/2021 21:12:56",16.64,"UP","UP","S_UPH_V1_20",20,"Veg"
"902",902,"09/14/2021 22:12:56",16.94,"UP","UP","S_UPH_V1_20",20,"Veg"
"903",903,"09/14/2021 23:12:56",16.99,"UP","UP","S_UPH_V1_20",20,"Veg"
"904",904,"09/15/2021 00:12:56",18.19,"UP","UP","S_UPH_V1_20",20,"Veg"
"905",905,"09/15/2021 01:12:56",18.92,"UP","UP","S_UPH_V1_20",20,"Veg"
"906",906,"09/15/2021 02:12:56",19.09,"UP","UP","S_UPH_V1_20",20,"Veg"
"907",907,"09/15/2021 03:12:56",19.22,"UP","UP","S_UPH_V1_20",20,"Veg"
"908",908,"09/15/2021 04:12:56",19.56,"UP","UP","S_UPH_V1_20",20,"Veg"
"909",909,"09/15/2021 05:12:56",19.43,"UP","UP","S_UPH_V1_20",20,"Veg"
"910",910,"09/15/2021 06:12:56",19.95,"UP","UP","S_UPH_V1_20",20,"Veg"
"911",911,"09/15/2021 07:12:56",19.47,"UP","UP","S_UPH_V1_20",20,"Veg"
"912",912,"09/15/2021 08:12:56",20.42,"UP","UP","S_UPH_V1_20",20,"Veg"
"913",913,"09/15/2021 09:12:56",21.45,"UP","UP","S_UPH_V1_20",20,"Veg"
"914",914,"09/15/2021 10:12:56",24.49,"UP","UP","S_UPH_V1_20",20,"Veg"
"915",915,"09/15/2021 11:12:56",25.09,"UP","UP","S_UPH_V1_20",20,"Veg"
"916",916,"09/15/2021 12:12:56",26.3,"UP","UP","S_UPH_V1_20",20,"Veg"
"917",917,"09/15/2021 13:12:56",28.1,"UP","UP","S_UPH_V1_20",20,"Veg"
"918",918,"09/15/2021 14:12:56",19.86,"UP","UP","S_UPH_V1_20",20,"Veg"
"919",919,"09/15/2021 15:12:56",19.47,"UP","UP","S_UPH_V1_20",20,"Veg"
"920",920,"09/15/2021 16:12:56",19.35,"UP","UP","S_UPH_V1_20",20,"Veg"
"921",921,"09/15/2021 17:12:56",19,"UP","UP","S_UPH_V1_20",20,"Veg"
"922",922,"09/15/2021 18:12:56",18.14,"UP","UP","S_UPH_V1_20",20,"Veg"
"923",923,"09/15/2021 19:12:56",17.33,"UP","UP","S_UPH_V1_20",20,"Veg"
"924",924,"09/15/2021 20:12:56",16.86,"UP","UP","S_UPH_V1_20",20,"Veg"
"925",925,"09/15/2021 21:12:56",16.86,"UP","UP","S_UPH_V1_20",20,"Veg"
"926",926,"09/15/2021 22:12:56",15.06,"UP","UP","S_UPH_V1_20",20,"Veg"
"927",927,"09/15/2021 23:12:56",14.2,"UP","UP","S_UPH_V1_20",20,"Veg"
"928",928,"09/16/2021 00:12:56",13.17,"UP","UP","S_UPH_V1_20",20,"Veg"
"929",929,"09/16/2021 01:12:56",12.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"930",930,"09/16/2021 02:12:56",12.65,"UP","UP","S_UPH_V1_20",20,"Veg"
"931",931,"09/16/2021 03:12:56",12.4,"UP","UP","S_UPH_V1_20",20,"Veg"
"932",932,"09/16/2021 04:12:56",12.05,"UP","UP","S_UPH_V1_20",20,"Veg"
"933",933,"09/16/2021 05:12:56",11.84,"UP","UP","S_UPH_V1_20",20,"Veg"
"934",934,"09/16/2021 06:12:56",11.11,"UP","UP","S_UPH_V1_20",20,"Veg"
"935",935,"09/16/2021 07:12:56",10.68,"UP","UP","S_UPH_V1_20",20,"Veg"
"936",936,"09/16/2021 08:12:56",13.64,"UP","UP","S_UPH_V1_20",20,"Veg"
"937",937,"09/16/2021 09:12:56",17.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"938",938,"09/16/2021 10:12:56",20.03,"UP","UP","S_UPH_V1_20",20,"Veg"
"939",939,"09/16/2021 11:12:56",23.34,"UP","UP","S_UPH_V1_20",20,"Veg"
"940",940,"09/16/2021 12:12:56",24.92,"UP","UP","S_UPH_V1_20",20,"Veg"
"941",941,"09/16/2021 13:12:56",26.25,"UP","UP","S_UPH_V1_20",20,"Veg"
"942",942,"09/16/2021 14:12:56",26.94,"UP","UP","S_UPH_V1_20",20,"Veg"
"943",943,"09/16/2021 15:12:56",29.77,"UP","UP","S_UPH_V1_20",20,"Veg"
"944",944,"09/16/2021 16:12:56",28.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"945",945,"09/16/2021 17:12:56",28.48,"UP","UP","S_UPH_V1_20",20,"Veg"
"946",946,"09/16/2021 18:12:56",25.05,"UP","UP","S_UPH_V1_20",20,"Veg"
"947",947,"09/16/2021 19:12:56",16.86,"UP","UP","S_UPH_V1_20",20,"Veg"
"948",948,"09/16/2021 20:12:56",14.03,"UP","UP","S_UPH_V1_20",20,"Veg"
"949",949,"09/16/2021 21:12:56",13.17,"UP","UP","S_UPH_V1_20",20,"Veg"
"950",950,"09/16/2021 22:12:56",12.95,"UP","UP","S_UPH_V1_20",20,"Veg"
"951",951,"09/16/2021 23:12:56",12.74,"UP","UP","S_UPH_V1_20",20,"Veg"
"952",952,"09/17/2021 00:12:56",12.61,"UP","UP","S_UPH_V1_20",20,"Veg"
"953",953,"09/17/2021 01:12:56",12.44,"UP","UP","S_UPH_V1_20",20,"Veg"
"954",954,"09/17/2021 02:12:56",14.5,"UP","UP","S_UPH_V1_20",20,"Veg"
"955",955,"09/17/2021 03:12:56",13.68,"UP","UP","S_UPH_V1_20",20,"Veg"
"956",956,"09/17/2021 04:12:56",13.21,"UP","UP","S_UPH_V1_20",20,"Veg"
"957",957,"09/17/2021 05:12:56",15.14,"UP","UP","S_UPH_V1_20",20,"Veg"
"958",958,"09/17/2021 06:12:56",15.74,"UP","UP","S_UPH_V1_20",20,"Veg"
"959",959,"09/17/2021 07:12:56",16.13,"UP","UP","S_UPH_V1_20",20,"Veg"
"960",960,"09/17/2021 08:12:56",18.06,"UP","UP","S_UPH_V1_20",20,"Veg"
"961",961,"09/17/2021 09:12:56",21.06,"UP","UP","S_UPH_V1_20",20,"Veg"
"962",962,"09/17/2021 10:12:56",24.79,"UP","UP","S_UPH_V1_20",20,"Veg"
"963",963,"09/17/2021 11:12:56",24.84,"UP","UP","S_UPH_V1_20",20,"Veg"
"964",964,"09/17/2021 12:12:56",25.14,"UP","UP","S_UPH_V1_20",20,"Veg"
"965",965,"09/17/2021 13:12:56",26.47,"UP","UP","S_UPH_V1_20",20,"Veg"
"966",966,"09/17/2021 14:12:56",30.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"967",967,"09/17/2021 15:12:56",26.72,"UP","UP","S_UPH_V1_20",20,"Veg"
"968",968,"09/17/2021 16:12:56",27.37,"UP","UP","S_UPH_V1_20",20,"Veg"
"969",969,"09/17/2021 17:12:56",26.94,"UP","UP","S_UPH_V1_20",20,"Veg"
"970",970,"09/17/2021 18:12:56",23.59,"UP","UP","S_UPH_V1_20",20,"Veg"
"971",971,"09/17/2021 19:12:56",19.6,"UP","UP","S_UPH_V1_20",20,"Veg"
"972",972,"09/17/2021 20:12:56",18.44,"UP","UP","S_UPH_V1_20",20,"Veg"
"973",973,"09/17/2021 21:12:56",17.67,"UP","UP","S_UPH_V1_20",20,"Veg"
"974",974,"09/17/2021 22:12:56",16.56,"UP","UP","S_UPH_V1_20",20,"Veg"
"975",975,"09/17/2021 23:12:56",16.86,"UP","UP","S_UPH_V1_20",20,"Veg"
"976",976,"09/18/2021 00:12:56",16.99,"UP","UP","S_UPH_V1_20",20,"Veg"
"977",977,"09/18/2021 01:12:56",17.37,"UP","UP","S_UPH_V1_20",20,"Veg"
"978",978,"09/18/2021 02:12:56",17.41,"UP","UP","S_UPH_V1_20",20,"Veg"
"979",979,"09/18/2021 03:12:56",17.11,"UP","UP","S_UPH_V1_20",20,"Veg"
"980",980,"09/18/2021 04:12:56",17.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"981",981,"09/18/2021 05:12:56",16.9,"UP","UP","S_UPH_V1_20",20,"Veg"
"982",982,"09/18/2021 06:12:56",15.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"983",983,"09/18/2021 07:12:56",17.29,"UP","UP","S_UPH_V1_20",20,"Veg"
"984",984,"09/18/2021 08:12:56",19.99,"UP","UP","S_UPH_V1_20",20,"Veg"
"985",985,"09/18/2021 09:12:56",22.09,"UP","UP","S_UPH_V1_20",20,"Veg"
"986",986,"09/18/2021 10:12:56",24.41,"UP","UP","S_UPH_V1_20",20,"Veg"
"987",987,"09/18/2021 11:12:56",26.94,"UP","UP","S_UPH_V1_20",20,"Veg"
"988",988,"09/18/2021 12:12:56",28.48,"UP","UP","S_UPH_V1_20",20,"Veg"
"989",989,"09/18/2021 13:12:56",24.84,"UP","UP","S_UPH_V1_20",20,"Veg"
"990",990,"09/18/2021 14:12:56",17.67,"UP","UP","S_UPH_V1_20",20,"Veg"
"991",991,"09/18/2021 15:12:56",22.22,"UP","UP","S_UPH_V1_20",20,"Veg"
"992",992,"09/18/2021 16:12:56",20.8,"UP","UP","S_UPH_V1_20",20,"Veg"
"993",993,"09/18/2021 17:12:56",19.82,"UP","UP","S_UPH_V1_20",20,"Veg"
"994",994,"09/18/2021 18:12:56",18.27,"UP","UP","S_UPH_V1_20",20,"Veg"
"995",995,"09/18/2021 19:12:56",14.88,"UP","UP","S_UPH_V1_20",20,"Veg"
"996",996,"09/18/2021 20:12:56",13.21,"UP","UP","S_UPH_V1_20",20,"Veg"
"997",997,"09/18/2021 21:12:56",12.18,"UP","UP","S_UPH_V1_20",20,"Veg"
"998",998,"09/18/2021 22:12:56",11.71,"UP","UP","S_UPH_V1_20",20,"Veg"
"999",999,"09/18/2021 23:12:56",11.07,"UP","UP","S_UPH_V1_20",20,"Veg"
"1000",1000,"09/19/2021 00:12:56",10.55,"UP","UP","S_UPH_V1_20",20,"Veg"
"1001",1001,"09/19/2021 01:12:56",10.29,"UP","UP","S_UPH_V1_20",20,"Veg"
"1002",1002,"09/19/2021 02:12:56",9.65,"UP","UP","S_UPH_V1_20",20,"Veg"
"1003",1003,"09/19/2021 03:12:56",9.48,"UP","UP","S_UPH_V1_20",20,"Veg"
"1004",1004,"09/19/2021 04:12:56",8.79,"UP","UP","S_UPH_V1_20",20,"Veg"
"1005",1005,"09/19/2021 05:12:56",8.36,"UP","UP","S_UPH_V1_20",20,"Veg"
"1006",1006,"09/19/2021 06:12:56",8.49,"UP","UP","S_UPH_V1_20",20,"Veg"
"1007",1007,"09/19/2021 07:12:56",10.68,"UP","UP","S_UPH_V1_20",20,"Veg"
"1008",1008,"09/19/2021 08:12:56",11.79,"UP","UP","S_UPH_V1_20",20,"Veg"
"1009",1009,"09/19/2021 09:12:56",13.55,"UP","UP","S_UPH_V1_20",20,"Veg"
"1010",1010,"09/19/2021 10:12:56",18.14,"UP","UP","S_UPH_V1_20",20,"Veg"
"1011",1011,"09/19/2021 11:12:56",20.07,"UP","UP","S_UPH_V1_20",20,"Veg"
"1012",1012,"09/19/2021 12:12:56",21.36,"UP","UP","S_UPH_V1_20",20,"Veg"
"1013",1013,"09/19/2021 13:12:56",22.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"1014",1014,"09/19/2021 14:12:56",26.25,"UP","UP","S_UPH_V1_20",20,"Veg"
"1015",1015,"09/19/2021 15:12:56",25.69,"UP","UP","S_UPH_V1_20",20,"Veg"
"1016",1016,"09/19/2021 16:12:56",24.36,"UP","UP","S_UPH_V1_20",20,"Veg"
"1017",1017,"09/19/2021 17:12:56",23.76,"UP","UP","S_UPH_V1_20",20,"Veg"
"1018",1018,"09/19/2021 18:12:56",19.65,"UP","UP","S_UPH_V1_20",20,"Veg"
"1019",1019,"09/19/2021 19:12:56",12.87,"UP","UP","S_UPH_V1_20",20,"Veg"
"1020",1020,"09/19/2021 20:12:56",10.59,"UP","UP","S_UPH_V1_20",20,"Veg"
"1021",1021,"09/19/2021 21:12:56",9.35,"UP","UP","S_UPH_V1_20",20,"Veg"
"1022",1022,"09/19/2021 22:12:56",8.75,"UP","UP","S_UPH_V1_20",20,"Veg"
"1023",1023,"09/19/2021 23:12:56",8.23,"UP","UP","S_UPH_V1_20",20,"Veg"
"1024",1024,"09/20/2021 00:12:56",8.66,"UP","UP","S_UPH_V1_20",20,"Veg"
"1025",1025,"09/20/2021 01:12:56",8.15,"UP","UP","S_UPH_V1_20",20,"Veg"
"1026",1026,"09/20/2021 02:12:56",7.33,"UP","UP","S_UPH_V1_20",20,"Veg"
"1027",1027,"09/20/2021 03:12:56",7.12,"UP","UP","S_UPH_V1_20",20,"Veg"
"1028",1028,"09/20/2021 04:12:56",6.9,"UP","UP","S_UPH_V1_20",20,"Veg"
"1029",1029,"09/20/2021 05:12:56",6.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"1030",1030,"09/20/2021 06:12:56",6.3,"UP","UP","S_UPH_V1_20",20,"Veg"
"1031",1031,"09/20/2021 07:12:56",6.73,"UP","UP","S_UPH_V1_20",20,"Veg"
"1032",1032,"09/20/2021 08:12:56",9.31,"UP","UP","S_UPH_V1_20",20,"Veg"
"1033",1033,"09/20/2021 09:12:56",16.04,"UP","UP","S_UPH_V1_20",20,"Veg"
"1034",1034,"09/20/2021 10:12:56",21.19,"UP","UP","S_UPH_V1_20",20,"Veg"
"1035",1035,"09/20/2021 11:12:56",25.39,"UP","UP","S_UPH_V1_20",20,"Veg"
"1036",1036,"09/20/2021 12:12:56",27.28,"UP","UP","S_UPH_V1_20",20,"Veg"
"1037",1037,"09/20/2021 13:12:56",29.3,"UP","UP","S_UPH_V1_20",20,"Veg"
"1038",1038,"09/20/2021 14:12:56",33.03,"UP","UP","S_UPH_V1_20",20,"Veg"
"1039",1039,"09/20/2021 15:12:56",33.12,"UP","UP","S_UPH_V1_20",20,"Veg"
"1040",1040,"09/20/2021 16:12:56",30.2,"UP","UP","S_UPH_V1_20",20,"Veg"
"1041",1041,"09/20/2021 17:12:56",27.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"1042",1042,"09/20/2021 18:12:56",22.01,"UP","UP","S_UPH_V1_20",20,"Veg"
"1043",1043,"09/20/2021 19:12:56",14.71,"UP","UP","S_UPH_V1_20",20,"Veg"
"1044",1044,"09/20/2021 20:12:56",12.87,"UP","UP","S_UPH_V1_20",20,"Veg"
"1045",1045,"09/20/2021 21:12:56",12.22,"UP","UP","S_UPH_V1_20",20,"Veg"
"1046",1046,"09/20/2021 22:12:56",12.14,"UP","UP","S_UPH_V1_20",20,"Veg"
"1047",1047,"09/20/2021 23:12:56",11.75,"UP","UP","S_UPH_V1_20",20,"Veg"
"1048",1048,"09/21/2021 00:12:56",12.27,"UP","UP","S_UPH_V1_20",20,"Veg"
"1049",1049,"09/21/2021 01:12:56",13.25,"UP","UP","S_UPH_V1_20",20,"Veg"
"1050",1050,"09/21/2021 02:12:56",12.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"1051",1051,"09/21/2021 03:12:56",12.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"1052",1052,"09/21/2021 04:12:56",13.55,"UP","UP","S_UPH_V1_20",20,"Veg"
"1053",1053,"09/21/2021 05:12:56",13.25,"UP","UP","S_UPH_V1_20",20,"Veg"
"1054",1054,"09/21/2021 06:12:56",13.08,"UP","UP","S_UPH_V1_20",20,"Veg"
"1055",1055,"09/21/2021 07:12:56",13.12,"UP","UP","S_UPH_V1_20",20,"Veg"
"1056",1056,"09/21/2021 08:12:56",14.33,"UP","UP","S_UPH_V1_20",20,"Veg"
"1057",1057,"09/21/2021 09:12:56",19,"UP","UP","S_UPH_V1_20",20,"Veg"
"1058",1058,"09/21/2021 10:12:56",23.08,"UP","UP","S_UPH_V1_20",20,"Veg"
"1059",1059,"09/21/2021 11:12:56",25.87,"UP","UP","S_UPH_V1_20",20,"Veg"
"1060",1060,"09/21/2021 12:12:56",27.11,"UP","UP","S_UPH_V1_20",20,"Veg"
"1061",1061,"09/21/2021 13:12:56",27.88,"UP","UP","S_UPH_V1_20",20,"Veg"
"1062",1062,"09/21/2021 14:12:56",28.01,"UP","UP","S_UPH_V1_20",20,"Veg"
"1063",1063,"09/21/2021 15:12:56",25.99,"UP","UP","S_UPH_V1_20",20,"Veg"
"1064",1064,"09/21/2021 16:12:56",23.81,"UP","UP","S_UPH_V1_20",20,"Veg"
"1065",1065,"09/21/2021 17:12:56",25.78,"UP","UP","S_UPH_V1_20",20,"Veg"
"1066",1066,"09/21/2021 18:12:56",19.77,"UP","UP","S_UPH_V1_20",20,"Veg"
"1067",1067,"09/21/2021 19:12:56",15.44,"UP","UP","S_UPH_V1_20",20,"Veg"
"1068",1068,"09/21/2021 20:12:56",14.8,"UP","UP","S_UPH_V1_20",20,"Veg"
"1069",1069,"09/21/2021 21:12:56",12.82,"UP","UP","S_UPH_V1_20",20,"Veg"
"1070",1070,"09/21/2021 22:12:56",12.01,"UP","UP","S_UPH_V1_20",20,"Veg"
"1071",1071,"09/21/2021 23:12:56",12.61,"UP","UP","S_UPH_V1_20",20,"Veg"
"1072",1072,"09/22/2021 00:12:56",13,"UP","UP","S_UPH_V1_20",20,"Veg"
"1073",1073,"09/22/2021 01:12:56",14.11,"UP","UP","S_UPH_V1_20",20,"Veg"
"1074",1074,"09/22/2021 02:12:56",14.88,"UP","UP","S_UPH_V1_20",20,"Veg"
"1075",1075,"09/22/2021 03:12:56",14.54,"UP","UP","S_UPH_V1_20",20,"Veg"
"1076",1076,"09/22/2021 04:12:56",14.88,"UP","UP","S_UPH_V1_20",20,"Veg"
"1077",1077,"09/22/2021 05:12:56",13.55,"UP","UP","S_UPH_V1_20",20,"Veg"
"1078",1078,"09/22/2021 06:12:56",15.44,"UP","UP","S_UPH_V1_20",20,"Veg"
"1079",1079,"09/22/2021 07:12:56",16.39,"UP","UP","S_UPH_V1_20",20,"Veg"
"1080",1080,"09/22/2021 08:12:56",18.4,"UP","UP","S_UPH_V1_20",20,"Veg"
"1081",1081,"09/22/2021 09:12:56",20.85,"UP","UP","S_UPH_V1_20",20,"Veg"
"1082",1082,"09/22/2021 10:12:56",21.83,"UP","UP","S_UPH_V1_20",20,"Veg"
"1083",1083,"09/22/2021 11:12:56",23.12,"UP","UP","S_UPH_V1_20",20,"Veg"
"1084",1084,"09/22/2021 12:12:56",23.25,"UP","UP","S_UPH_V1_20",20,"Veg"
"1085",1085,"09/22/2021 13:12:56",29.26,"UP","UP","S_UPH_V1_20",20,"Veg"
"1086",1086,"09/22/2021 14:12:56",32.69,"UP","UP","S_UPH_V1_20",20,"Veg"
"1087",1087,"09/22/2021 15:12:56",29.56,"UP","UP","S_UPH_V1_20",20,"Veg"
"1088",1088,"09/22/2021 15:45:59",NA,"UP","UP","S_UPH_V1_20",20,"Veg"
"1089",1089,"09/22/2021 16:12:56",27.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"1090",1090,"09/22/2021 17:12:56",27.45,"UP","UP","S_UPH_V1_20",20,"Veg"
"1091",1091,"09/22/2021 18:12:56",23.85,"UP","UP","S_UPH_V1_20",20,"Veg"
"1092",1092,"09/22/2021 19:12:56",20.76,"UP","UP","S_UPH_V1_20",20,"Veg"
"1093",1093,"09/22/2021 20:12:56",19.69,"UP","UP","S_UPH_V1_20",20,"Veg"
"1094",1094,"09/22/2021 21:12:56",18.96,"UP","UP","S_UPH_V1_20",20,"Veg"
"1095",1095,"09/22/2021 22:12:56",19.22,"UP","UP","S_UPH_V1_20",20,"Veg"
"1096",1096,"09/22/2021 23:12:56",17.72,"UP","UP","S_UPH_V1_20",20,"Veg"
"1097",1097,"09/23/2021 00:12:56",17.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"1098",1098,"09/23/2021 01:12:56",19.17,"UP","UP","S_UPH_V1_20",20,"Veg"
"1099",1099,"09/23/2021 02:12:56",20.16,"UP","UP","S_UPH_V1_20",20,"Veg"
"1100",1100,"09/23/2021 03:12:56",19.56,"UP","UP","S_UPH_V1_20",20,"Veg"
"1101",1101,"09/23/2021 04:12:56",19.47,"UP","UP","S_UPH_V1_20",20,"Veg"
"1102",1102,"09/23/2021 05:12:56",20.63,"UP","UP","S_UPH_V1_20",20,"Veg"
"1103",1103,"09/23/2021 06:12:56",19.39,"UP","UP","S_UPH_V1_20",20,"Veg"
"1104",1104,"09/23/2021 07:12:56",18.23,"UP","UP","S_UPH_V1_20",20,"Veg"
