"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"249",249,"09/23/2021 19:07:47",21.23,"YF","DC","S_DCS_P1_60",60,"Predator"
"250",250,"09/23/2021 20:07:47",20.98,"YF","DC","S_DCS_P1_60",60,"Predator"
"251",251,"09/23/2021 21:07:47",21.02,"YF","DC","S_DCS_P1_60",60,"Predator"
"252",252,"09/23/2021 22:07:47",20.93,"YF","DC","S_DCS_P1_60",60,"Predator"
"253",253,"09/23/2021 23:07:47",20.98,"YF","DC","S_DCS_P1_60",60,"Predator"
"254",254,"09/24/2021 00:07:47",21.02,"YF","DC","S_DCS_P1_60",60,"Predator"
"255",255,"09/24/2021 01:07:47",20.98,"YF","DC","S_DCS_P1_60",60,"Predator"
"256",256,"09/24/2021 02:07:47",21.02,"YF","DC","S_DCS_P1_60",60,"Predator"
"257",257,"09/24/2021 03:07:47",21.15,"YF","DC","S_DCS_P1_60",60,"Predator"
"258",258,"09/24/2021 04:07:47",20.93,"YF","DC","S_DCS_P1_60",60,"Predator"
"259",259,"09/24/2021 05:07:47",20.98,"YF","DC","S_DCS_P1_60",60,"Predator"
"260",260,"09/24/2021 06:07:47",20.98,"YF","DC","S_DCS_P1_60",60,"Predator"
"261",261,"09/24/2021 07:07:47",21.15,"YF","DC","S_DCS_P1_60",60,"Predator"
"262",262,"09/24/2021 08:07:47",21.36,"YF","DC","S_DCS_P1_60",60,"Predator"
"263",263,"09/24/2021 09:07:47",19.39,"YF","DC","S_DCS_P1_60",60,"Predator"
"264",264,"09/24/2021 10:07:47",18.23,"YF","DC","S_DCS_P1_60",60,"Predator"
"265",265,"09/24/2021 11:07:47",18.66,"YF","DC","S_DCS_P1_60",60,"Predator"
"266",266,"09/24/2021 12:07:47",18.74,"YF","DC","S_DCS_P1_60",60,"Predator"
"267",267,"09/24/2021 13:07:47",18.53,"YF","DC","S_DCS_P1_60",60,"Predator"
"268",268,"09/24/2021 14:07:47",16.9,"YF","DC","S_DCS_P1_60",60,"Predator"
"269",269,"09/24/2021 15:07:47",18.27,"YF","DC","S_DCS_P1_60",60,"Predator"
"270",270,"09/24/2021 16:07:47",18.27,"YF","DC","S_DCS_P1_60",60,"Predator"
"271",271,"09/24/2021 17:07:47",17.97,"YF","DC","S_DCS_P1_60",60,"Predator"
"272",272,"09/24/2021 18:07:47",17.03,"YF","DC","S_DCS_P1_60",60,"Predator"
"273",273,"09/24/2021 19:07:47",16.64,"YF","DC","S_DCS_P1_60",60,"Predator"
"274",274,"09/24/2021 20:07:47",16.3,"YF","DC","S_DCS_P1_60",60,"Predator"
"275",275,"09/24/2021 21:07:47",16.08,"YF","DC","S_DCS_P1_60",60,"Predator"
